ruc,nombre,tipo,provincia,expediente,posicion_general,ingresos_ventas,ingresos_totales,activos,patrimonio,utilidad_neta,n_empleados,cod_segmento,ciiu_n1,ciiu_n6,ciiu_n1_desc,ciiu_n6_desc
1791901215001,EQUIFAX ECUADOR C.A. BURO DE INFORMACION CREDITICIA,ANÓNIMA,PICHINCHA,150521,1467,24145742.00,25324914.12,13828104.44,7810940.33,4988066.35,99.00,4,N,N8291.02,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,"ACTIVIDADES DE RECOPILACIÓN DE INFORMACIÓN, COMO HISTORIALES DE CRÉDITO Y DE EMPLEO DE PERSONAS E HISTORIALES DE CRÉDITO DE EMPRESAS, Y SUMINISTRO DE ESA INFORMACIÓN A INSTITUCIONES FINANCIERAS, EMPRESAS DE VENTA AL POR MENOR Y OTRAS ENTIDADES QUE NECESITAN PODER EVALUAR LA SOLVENCIA DE ESAS PERSONAS Y EMPRESAS."
0992124814001,IMAGOR S.A. IMPORTADORA AGUILAR OROZCO S.A.,ANÓNIMA,GUAYAS,100922,1468,22116542.86,22116542.86,16496651.68,5754979.84,221760.46,17.00,4,G,G4610.09,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,INTERMEDIARIOS DEL COMERCIO DE PRODUCTOS DIVERSOS.
0992711639001,EXPORTJAIME S.A.,ANÓNIMA,GUAYAS,138119,1470,32072766.88,32072766.88,9103911.13,1975466.09,67637.46,55.00,4,G,G4630.11,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE BANANO Y PLÁTANO.
0992726156001,HILUES S.A.,ANÓNIMA,GUAYAS,141309,1471,17454752.40,19190927.06,20601119.04,5918524.63,290296.33,361.00,4,A,A0150.00,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN MIXTA DE CULTIVOS Y ANIMALES SIN ESPECIALIZACIÓN EN NINGUNA DE LAS ACTIVIDADES. EL TAMAÑO DEL CONJUNTO DE LA EXPLOTACIÓN AGRÍCOLA NO ES UN FACTOR DETERMINANTE. SI EL CULTIVO DE PRODUCTOS AGRÍCOLAS O LA CRÍA DE ANIMALES REPRESENTAN EN UNA UNIDAD DETERMINADA UNA PROPORCIÓN IGUAL O SUPERIOR AL 66% DE LOS MÁRGENES BRUTOS CORRIENTES, LA ACTIVIDAD MIXTA NO DEBE CLASIFICARSE EN ESTA CLASE, SINO ENTRE LOS CULTIVOS O LAS ACTIVIDADES DE CRÍA DE ANIMALES."
1791705726001,LAARCOURIER EXPRESS S.A.,ANÓNIMA,PICHINCHA,88223,1472,32696991.52,32696991.52,8389940.27,2178876.23,2087245.09,659.00,4,H,H5320.00,TRANSPORTE Y ALMACENAMIENTO.,"SERVICIOS DE RECOLECCIÓN, CLASIFICACIÓN, TRANSPORTE Y ENTREGA (NACIONAL O INTERNACIONAL) DE CORRESPONDENCIA ORDINARIA Y PAQUETES (QUE CUMPLAN DETERMINADAS ESPECIFICACIONES) POR PARTE DE EMPRESAS NO SUJETAS A LA OBLIGACIÓN DE SERVICIO UNIVERSAL. LA ACTIVIDAD PUEDE REALIZARSE EN UNO O VARIOS MEDIOS DE TRANSPORTE PROPIOS (TRANSPORTE PRIVADO) O DE TRANSPORTE PÚBLICO. INCLUYE LA DISTRIBUCIÓN Y ENTREGA DE CORRESPONDENCIA Y PAQUETES Y LA ENTREGA A DOMICILIO."
0992124776001,SENZER S.A.,ANÓNIMA,GUAYAS,100901,1474,13197417.27,13197423.27,22130310.67,11160672.13,235324.34,89.00,4,A,A0311.01,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","ACTIVIDADES DE PESCA DE ALTURA Y COSTERA: EXTRACCIÓN DE PECES, CRUSTÁCEOS Y MOLUSCOS MARINOS, TORTUGAS, ERIZOS DE MAR, ASCIDIAS Y OTROS TUNICADOS, ETCÉTERA."
0190402452001,ECUAPAYPHONE C.A.,ANÓNIMA,AZUAY,178574,1475,13303645.59,13699944.34,25707764.44,2539621.74,631648.79,4.00,4,J,J6202.10,INFORMACIÓN Y COMUNICACIÓN.,ACTIVIDADES DE PLANIFICACIÓN Y DISEÑO DE SISTEMAS INFORMÁTICOS QUE INTEGRAN EQUIPO Y PROGRAMAS INFORMÁTICOS Y TECNOLOGÍA DE LAS COMUNICACIONES.
0992109327001,BRESSON S.A.,ANÓNIMA,GUAYAS,99821,1477,13414575.52,13414575.52,25484873.37,2653227.90,-866804.12,122.00,4,A,A0122.02,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",CULTIVO DE MANGOS.
1793211596001,CESTONA INVERSIONES S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,355394,1478,3092193.20,3092193.20,25166956.08,25166956.08,3081918.98,3.00,3,K,K6420.00,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,"ACTIVIDADES DE SOCIEDADES DE CARTERA, ES DECIR, UNIDADES TENEDORAS DE ACTIVOS DE UN GRUPO DE EMPRESAS FILIALES (CON PARTICIPACIÓN DE CONTROL EN SU CAPITAL SOCIAL) Y CUYA ACTIVIDAD PRINCIPAL CONSISTE EN LA PROPIEDAD DEL GRUPO. LAS SOCIEDADES DE CARTERA CLASIFICADAS EN ESTA CLASE NO SUMINISTRAN NINGÚN OTRO SERVICIO A LAS EMPRESAS PARTICIPADAS, ES DECIR, NO ADMINISTRAN NI GESTIONAN OTRAS UNIDADES."
1791774647001,MISSIONPETROLEUM S.A,ANÓNIMA,PICHINCHA,90998,1479,10796706.64,11066076.16,21707566.82,16868061.33,21114.78,159.00,4,C,C3312.12,INDUSTRIAS MANUFACTURERAS.,"SERVICIOS DE REPARACIÓN Y MANTENIMIENTO DE MAQUINARIA PARA LA MINERÍA, LA CONSTRUCCIÓN Y LA EXTRACCIÓN DE PETRÓLEO Y GAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO."
1791138732001,NOVACLINICA S.A.,ANÓNIMA,PICHINCHA,47042,1480,18291728.00,18455893.00,17420546.00,11045041.00,802348.00,189.00,4,Q,Q8610.03,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,"ACTIVIDADES A CORTO Y A LARGO PLAZO DE LOS HOSPITALES ESPECIALIZADOS, ES DECIR, ACTIVIDADES MÉDICAS, DE DIAGNÓSTICO Y DE TRATAMIENTO (HOSPITALES PARA ENFERMOS MENTALES, CENTROS DE REHABILITACIÓN, HOSPITALES PARA ENFERMEDADES INFECCIOSAS, DE MATERNIDAD, SANATORIOS ESPECIALIZADOS, ETCÉTERA)."
0990331553001,"INPROSA, INDUSTRIAL PROCESADORA SANTAY S.A.",ANÓNIMA,GUAYAS,24135,1481,20532566.43,20821074.09,15258736.86,11327324.67,1847647.52,95.00,4,C,C1080.02,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE ALIMENTOS PREPARADOS PARA ANIMALES DE GRANJA (AVES, GANADO VACUNO, PORCINO, ETCÉTERA), ANIMALES ACUÁTICOS, INCLUIDOS ALIMENTOS CONCENTRADOS, SUPLEMENTOS ALIMENTICIOS, LA PREPARACIÓN DE ALIMENTOS SIN MEZCLAR (ELABORADOS A PARTIR DE UN ÚNICO PRODUCTO) Y LOS OBTENIDOS DEL TRATAMIENTO DE DESPERDICIOS DE MATADEROS."
0992219645001,INTERCIA S.A.,ANÓNIMA,GUAYAS,106346,1482,17144480.72,17450524.61,16978007.85,14442077.16,43175.70,24.00,4,E,E3830.01,"DISTRIBUCIÓN DE AGUA ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.","ACTIVIDADES DE PROCESAMIENTO DE DESPERDICIOS Y DESECHOS METÁLICOS Y NO METÁLICOS Y DE OTROS ARTÍCULOS PARA CONVERTIRLOS EN MATERIAS PRIMAS SECUNDARIAS, NORMALMENTE MEDIANTE UN PROCESO DE TRANSFORMACIÓN MECÁNICO O QUÍMICO; RECUPERACIÓN DE MATERIALES DE CORRIENTES DE DESECHOS: SEPARACIÓN Y CLASIFICACIÓN DE MATERIALES RECUPERABLES DE CORRIENTES DE DESECHOS NO PELIGROSOS (BASURA); SEPARACIÓN Y CLASIFICACIÓN EN CATEGORÍAS DISTINTAS DE MATERIALES RECUPERABLES MEZCLADOS COMO: PAPEL, PLÁSTICOS, LATAS DE BEBIDAS USADAS, Y METALES. ENTRE LOS PROCESOS DE TRANSFORMACIÓN MECÁNICA O QUÍMICA QUE SE REALIZAN SE CUENTAN LOS SIGUIENTES: APLASTAMIENTO MECÁNICO DE DESPERDICIOS METÁLICOS, COMO: AUTOMÓVILES USADOS, LAVADORAS USADAS, BICICLETAS USADAS, ETCÉTERA, PARA SU POSTERIOR CLASIFICACIÓN Y SEPARACIÓN; DESGUACE DE AUTOMÓVILES, BUQUES, COMPUTADORAS, APARATOS DE TELEVISIÓN Y OTROS EQUIPOS PARA LA RECUPERACIÓN DE MATERIALES; REDUCCIÓN MECÁNICA DE GRANDES VOLÚMENES DE METAL, COMO VAGONES DE FERROCARRIL; TRITURACIÓN DE DESECHOS DE METAL, VEHÍCULOS DESECHADOS, ETCÉTERA; OTROS MÉTODOS DE TRATAMIENTO MECÁNICO, COMO EL CORTE Y EL PRENSADO PARA REDUCIR EL VOLUMEN."
1792363373001,REPUBLICA DEL CACAO CACAOREPUBLIC CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,145189,1483,17596453.01,18403045.00,18097425.54,10838703.72,853947.03,68.00,4,C,C1073.12,INDUSTRIAS MANUFACTURERAS.,ELABORACIÓN DE CHOCOLATE Y PRODUCTOS DE CHOCOLATE.
0992637315001,DIXIMANT S.A.,ANÓNIMA,GUAYAS,135544,1484,15531000.76,15637182.88,20611465.44,9219044.16,415908.17,318.00,4,A,A0122.01,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",CULTIVO DE BANANOS Y PLÁTANOS.
0993384448001,FULL MOTOS DMOT S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,352405,1485,22755668.53,22953438.52,16870877.00,2685192.40,1183739.13,4.00,4,G,G4540.01,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA DE MOTOCICLETAS, INCLUSO CICLOMOTORES (VELOMOTORES), TRICIMOTOS."
1791836979001,BOTRIS CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,93054,1486,20789393.05,20880615.84,19335430.58,1069305.15,380402.11,128.00,4,G,G4641.21,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE PRENDAS DE VESTIR, INCLUIDAS PRENDAS (ROPA) DEPORTIVAS."
0992621273001,FLORDHARI S.A.,ANÓNIMA,GUAYAS,134384,1488,6088963.60,6121181.41,32975362.72,103871.62,58049.18,76.00,4,A,A0150.00,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN MIXTA DE CULTIVOS Y ANIMALES SIN ESPECIALIZACIÓN EN NINGUNA DE LAS ACTIVIDADES. EL TAMAÑO DEL CONJUNTO DE LA EXPLOTACIÓN AGRÍCOLA NO ES UN FACTOR DETERMINANTE. SI EL CULTIVO DE PRODUCTOS AGRÍCOLAS O LA CRÍA DE ANIMALES REPRESENTAN EN UNA UNIDAD DETERMINADA UNA PROPORCIÓN IGUAL O SUPERIOR AL 66% DE LOS MÁRGENES BRUTOS CORRIENTES, LA ACTIVIDAD MIXTA NO DEBE CLASIFICARSE EN ESTA CLASE, SINO ENTRE LOS CULTIVOS O LAS ACTIVIDADES DE CRÍA DE ANIMALES."
0190328694001,MERCOINTELG S.A.,ANÓNIMA,AZUAY,33286,1489,5544765.10,5643324.44,29613314.66,8973887.94,-341378.12,11.00,4,G,G4690.00,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE DIVERSOS PRODUCTOS SIN ESPECIALIZACIÓN.
0991322752001,BASESURCORP S.A.,ANÓNIMA,GUAYAS,72725,1490,24619531.27,24619531.27,16097888.41,229829.96,-2143630.10,63.00,4,G,G4630.12,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS."
1792355052001,TENARIS ECUADOR S.A.,ANÓNIMA,PICHINCHA,144382,1491,11446158.50,11505134.11,20947241.79,16603244.92,1312173.57,28.00,4,C,C2410.24,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE TUBOS, TUBERÍAS PERFILES, HUECOS DE ACERO SIN COSTURA Y CAÑOS SOLDADOS MEDIANTE CONFORMACIÓN EN FRÍO O EN CALIENTE Y SOLDADURA, ENTREGADOS EN ESE ESTADO O TRANSFORMADOS POSTERIORMENTE MEDIANTE EXTRUSIÓN O ESTIRADO O LAMINACIÓN EN FRÍO O MEDIANTE CONFORMACIÓN EN CALIENTE, SOLDADURA Y REDUCCIÓN. FABRICACIÓN DE CONEXIONES DE SOLDADURA A TOPE, ROSCADAS, CON SOLDADURA MACHIHEMBRADA, CONEXIONES DE TUBO DE ACERO, COMO: CONEXIONES DE BRIDA PLANAS Y CONEXIONES DE BRIDA CON COLLARES DE ACERO DE FORJA."
1790295567001,CONSTRUCTORA NACIONAL S.A.,ANÓNIMA,PICHINCHA,12234,1492,3986212.05,4351585.30,29972677.85,10913142.43,176239.27,53.00,3,F,F4210.12,CONSTRUCCIÓN.,"OBRAS DE SUPERFICIE EN CALLES, CARRETERAS, AUTOPISTAS, PUENTES O TÚNELES, ASFALTADO DE CARRETERA, PINTURA Y OTROS TIPOS DE MARCADO DE CARRETERA, INSTALACIÓN DE BARRERAS DE EMERGENCIA, SEÑALES DE TRÁFICO Y ELEMENTOS SIMILARES. INCLUYE LA CONSTRUCCIÓN DE PISTAS PARA AEROPUERTOS."
1791807162001,TALMA ECUADOR SERVICIOS AEROPORTUARIOS S.A.,ANÓNIMA,PICHINCHA,91789,1493,19252648.20,19701062.62,16195366.17,10816096.71,-502850.13,868.00,4,H,H5223.01,TRANSPORTE Y ALMACENAMIENTO.,"ACTIVIDADES RELACIONADAS CON EL TRANSPORTE AÉREO DE PASAJEROS, ANIMALES O CARGA: EXPLOTACIÓN DE INSTALACIONES TERMINALES, COMO TERMINALES AÉREAS, ETC. ACTIVIDADES AEROPORTUARIAS Y DE CONTROL DE TRÁFICO AÉREO. ACTIVIDADES DE SERVICIO EN TIERRA REALIZADAS EN AEROPUERTOS, ETCÉTERA."
1791802284001,SISTEMAS CONSTRULIVIANOS CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,91610,1494,25485964.27,26147674.25,12917548.14,5139995.98,1410787.42,211.00,4,G,G4663.21,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE ARTÍCULOS DE FERRETERÍAS Y CERRADURAS: MARTILLOS, SIERRAS, DESTORNILLADORES, Y OTRAS HERRAMIENTAS DE MANO, ACCESORIOS Y DISPOSITIVOS; CAJAS FUERTES, EXTINTORES."
1791410653001,MARCSEAL S.A.,ANÓNIMA,PICHINCHA,87140,1495,25782565.44,25872730.61,12248204.36,5852623.02,428922.73,396.00,4,C,C1079.32,INDUSTRIAS MANUFACTURERAS.,"ELABORACIÓN DE SALSAS LÍQUIDAS O EN POLVO: MAYONESA, HARINA Y SÉMOLA DE MOSTAZA, MOSTAZA PREPARADA, SALSAS DE: TOMATE, AJÍ, SOYA, ETCÉTERA."
1791414306001,AVGUST-ECUADOR S.A.,ANÓNIMA,GUAYAS,87557,1496,20945810.23,21169001.95,17125548.77,4675420.89,416063.08,43.00,4,C,C2021.01,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE INSECTICIDAS, RATICIDAS, FUNGICIDAS, HERBICIDAS, ANTIGERMINANTES, REGULADORES DEL CRECIMIENTO DE LAS PLANTAS."
1790015785001,CONELSA CONDUCTORES ELECTRICOS SA,ANÓNIMA,PICHINCHA,1402,1497,20245903.03,20283540.32,16823635.06,6754834.62,136211.67,91.00,4,C,C2220.12,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE PRODUCTOS ACABADOS DE PLÁSTICOS: TUBOS, CAÑOS Y MANGUERAS DE PLÁSTICO, ACCESORIOS PARA TUBERÍAS, CAÑOS Y MANGUERAS."
0992769084001,PIGALLE S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,148175,1498,15702319.47,15787819.10,19770366.82,9389905.81,195059.91,152.00,4,A,A0150.00,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN MIXTA DE CULTIVOS Y ANIMALES SIN ESPECIALIZACIÓN EN NINGUNA DE LAS ACTIVIDADES. EL TAMAÑO DEL CONJUNTO DE LA EXPLOTACIÓN AGRÍCOLA NO ES UN FACTOR DETERMINANTE. SI EL CULTIVO DE PRODUCTOS AGRÍCOLAS O LA CRÍA DE ANIMALES REPRESENTAN EN UNA UNIDAD DETERMINADA UNA PROPORCIÓN IGUAL O SUPERIOR AL 66% DE LOS MÁRGENES BRUTOS CORRIENTES, LA ACTIVIDAD MIXTA NO DEBE CLASIFICARSE EN ESTA CLASE, SINO ENTRE LOS CULTIVOS O LAS ACTIVIDADES DE CRÍA DE ANIMALES."
1791240154001,ASESORIA Y REPRESENTACIONES COMERCIALES ARCOLANDS C.L.,RESPONSABILIDAD LIMITADA,PICHINCHA,51142,1499,23641033.17,23641033.17,12234986.94,10189254.67,2787208.59,41.00,4,G,G4659.99,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE MÁQUINAS HERRAMIENTA DE CUALQUIER TIPO Y PARA CUALQUIER MATERIAL: MADERA, ACERO, ETCÉTERA. LA VENTA DE OTROS TIPOS DE MAQUINARIA N.C.P. PARA USO EN LA INDUSTRIA, EL COMERCIO, LA NAVEGACIÓN Y OTROS SERVICIOS. INCLUYE VENTA AL POR MAYOR DE ROBOTS PARA CADENAS DE MONTAJE, ARMAS, ETCÉTERA."
1793086411001,HOLDING MODERNA-ALLIENCES S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,730713,1500,4786328.14,4786328.14,23569270.03,23530269.44,4589491.02,1.00,3,K,K6420.00,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,"ACTIVIDADES DE SOCIEDADES DE CARTERA, ES DECIR, UNIDADES TENEDORAS DE ACTIVOS DE UN GRUPO DE EMPRESAS FILIALES (CON PARTICIPACIÓN DE CONTROL EN SU CAPITAL SOCIAL) Y CUYA ACTIVIDAD PRINCIPAL CONSISTE EN LA PROPIEDAD DEL GRUPO. LAS SOCIEDADES DE CARTERA CLASIFICADAS EN ESTA CLASE NO SUMINISTRAN NINGÚN OTRO SERVICIO A LAS EMPRESAS PARTICIPADAS, ES DECIR, NO ADMINISTRAN NI GESTIONAN OTRAS UNIDADES."
1790885186001,COMPUTADORES Y EQUIPOS COMPUEQUIP DOS S.A.,ANÓNIMA,PICHINCHA,18185,1501,16129882.94,16212131.00,21505031.48,4302626.49,145590.61,84.00,4,G,G4651.01,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE COMPUTADORAS Y EQUIPO PERIFÉRICO.
0992872136001,IMPORTADORA DE FRUTAS SARANGO S.A. SARCOFRUIT,ANÓNIMA,GUAYAS,179661,1502,28607488.17,28682717.73,10768717.20,3005596.17,363894.38,47.00,4,C,C1030.15,INDUSTRIAS MANUFACTURERAS.,"ELABORACIÓN DE JUGOS (ZUMOS), NÉCTARES, CONCENTRADOS DE FRUTA FRESCA Y HORTALIZAS."
0992965029001,GRUPRA S.A.,ANÓNIMA,GUAYAS,706862,1503,4259721.75,4259755.99,26008785.75,18808913.42,3914500.30,2.00,3,K,K6420.00,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,"ACTIVIDADES DE SOCIEDADES DE CARTERA, ES DECIR, UNIDADES TENEDORAS DE ACTIVOS DE UN GRUPO DE EMPRESAS FILIALES (CON PARTICIPACIÓN DE CONTROL EN SU CAPITAL SOCIAL) Y CUYA ACTIVIDAD PRINCIPAL CONSISTE EN LA PROPIEDAD DEL GRUPO. LAS SOCIEDADES DE CARTERA CLASIFICADAS EN ESTA CLASE NO SUMINISTRAN NINGÚN OTRO SERVICIO A LAS EMPRESAS PARTICIPADAS, ES DECIR, NO ADMINISTRAN NI GESTIONAN OTRAS UNIDADES."
1790478068001,MAXIPAN S.A.,ANÓNIMA,PICHINCHA,14761,1504,18442369.65,18695228.14,16040832.05,12105477.57,3062763.26,197.00,4,C,C1071.01,INDUSTRIAS MANUFACTURERAS.,"ELABORACIÓN DE PAN Y OTROS PRODUCTOS DE PANADERÍA SECOS: PAN DE TODO TIPO, PANECILLOS, BIZCOCHOS, TOSTADAS, GALLETAS, ETCÉTERA, INCLUSO ENVASADOS."
1793175643001,XHGROUP S.A.,ANÓNIMA,PICHINCHA,326171,1505,7742427.90,7831243.58,32354118.87,-3448507.79,-1001219.42,39.00,4,G,G4659.22,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE MAQUINARÍA PARA LA MINERÍA Y CONSTRUCCIÓN; INCLUYE PARTES Y PIEZAS.
0990018189001,LABORATORIOS DR A BJARNER CA,ANÓNIMA,GUAYAS,2596,1507,17783499.84,18036534.54,17218598.46,10584007.48,1001744.44,184.00,4,C,C2100.01,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE SUSTANCIAS MEDICINALES ACTIVAS QUE SE UTILIZAN POR SUS PROPIEDADES FARMACOLÓGICAS EN LA FABRICACIÓN DE MEDICAMENTOS: ANTIBIÓTICOS, VITAMINAS BÁSICAS, ÁCIDO SALICÍLICO Y ACETILSALICÍLICO, ETCÉTERA, TRATAMIENTO DE LA SANGRE, FABRICACIÓN DE MEDICAMENTOS: ANTISUEROS Y OTRAS FRACCIONES DE SANGRE, AZÚCARES QUÍMICAMENTE PUROS, PRODUCTOS Y EXTRACTOS ENDOCRINOS,  VACUNAS. INCLUIDOS PREPARADOS HOMEOPÁTICOS, FABRICACIÓN Y PROCESAMIENTO DE GLÁNDULAS Y EXTRACTOS GLANDULARES, FABRICACIÓN DE PRODUCTOS QUÍMICOS ANTICONCEPTIVOS DE USO EXTERNO Y DE MEDICAMENTOS ANTICONCEPTIVOS HORMONALES, FABRICACIÓN DE PREPARADOS PARA EL DIAGNÓSTICO MÉDICO, INCLUIDAS PRUEBAS DE EMBARAZO, ETCÉTERA."
0991509941001,GALJOSA S.A.,ANÓNIMA,GUAYAS,84514,1508,10426699.05,10433136.43,27433198.89,2188041.67,8272.22,25.00,4,F,F4100.10,CONSTRUCCIÓN.,"CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS. INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES."
1791740262001,QUALITY SERVICE QUALISA S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,89746,1509,22377785.89,22460353.43,15661905.32,4413462.38,1970413.20,925.00,4,A,A0119.03,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","CULTIVO DE FLORES, INCLUIDA LA PRODUCCIÓN DE FLORES CORTADAS Y CAPULLOS."
0993221678001,REGINABANANERA S.A.,ANÓNIMA,GUAYAS,725323,1510,12426003.27,12426003.27,26320622.05,540560.66,-700559.07,373.00,4,A,A0122.01,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",CULTIVO DE BANANOS Y PLÁTANOS.
0992338547001,"DULCENAC S.A., DULCERIA NACIONAL",ANÓNIMA,GUAYAS,114618,1511,17555607.77,17650867.84,19868208.65,4744177.54,142424.00,51.00,4,C,C1061.21,INDUSTRIAS MANUFACTURERAS.,"ELABORACIÓN DE ALIMENTOS A BASE DE CEREALES TOSTADOS, INSUFLADOS, O MACERADOS, HOJALDRADOS, GRANOS PULIDOS Y CEREALES PARTIDOS O TRITURADOS, CEREALES PARA EL DESAYUNO Y SNACKS A BASE DE CEREALES."
0993062057001,"CAMARONERA IMPORTADORA, EXPORTADORA HENGYANG CIA.LTDA.",RESPONSABILIDAD LIMITADA,GUAYAS,714724,1514,11314028.19,11314028.19,23749896.25,8829794.50,42635.12,113.00,4,A,A0321.02,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN)."
0993378606001,RT-INVERSIONES-GUAYAQUIL S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,748436,1515,3845787.48,4507786.94,34052296.35,545873.24,86637.43,2.00,3,F,F4100.10,CONSTRUCCIÓN.,"CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS. INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES."
0992216964001,ELICROM CIA. LTDA.,RESPONSABILIDAD LIMITADA,GUAYAS,106092,1516,13570386.06,13570386.06,19843732.51,13129695.17,1656879.76,210.00,4,C,C3313.01,INDUSTRIAS MANUFACTURERAS.,"SERVICIOS DE REPARACIÓN Y MANTENIMIENTO DEL EQUIPO DE MEDICIÓN, PRUEBA, NAVEGACIÓN Y CONTROL A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO: INSTRUMENTOS DE MOTORES DE AERONAVES, EQUIPO DE MEDICIÓN DE EMISIONES DE VEHÍCULOS AUTOMOTORES, INSTRUMENTOS METEOROLÓGICOS, EQUIPO DE ENSAYO E INSPECCIÓN DE PROPIEDADES FÍSICAS, ELÉCTRICAS Y QUÍMICAS, INSTRUMENTOS DE PROSPECCIÓN, INSTRUMENTOS DE DETECCIÓN Y VIGILANCIA DE RADIACIONES."
